name sample,ADP (mV),AHP (mV),AI,AP amplitude (mV),AP threshold (mV),AP width (ms),Max number of spikes,Input R (MOhm),Vm (mV),Latency (ms),Rheobase (pA),Sag ratio,Tau (ms),Cell type,Good quality
20180921sample4,0.0,-13.449639081954956,121.94085249042148,78.86771112680435,-45.18239572644234,0.7199999999999984,47,209.82515450194478,-57.48120559900999,597.7600000000001,19.999999999999993,1.2627493514515808,16.62511815569793,S1layer4,True
20180626sample2,0.0,-6.479378789663315,138.5939411847943,75.62854886054993,-38.741521537303925,1.0400000000000131,13,181.69400511664287,-55.115177454054354,95.2,31.666666666666686,1.0923517575759882,16.648369125621162,S1layer4,True
20180919sample17,0.0,-18.533410504460335,118.51193829353913,69.99135576188564,-28.602780774235725,0.5600000000000049,77,130.8186734579504,-53.50522406846285,474.04,118.04878048780489,1.2179670347605462,10.328616561153705,S1layer4,True
20180627sample1,0.0,-18.67927610874176,115.07116056410926,63.52963298559189,-19.762132316827774,0.7599999999999829,49,271.89347592617077,-53.59761279970407,242.36000000000004,46.30136986301372,1.0402908739200305,11.056801441190316,S1layer4,True
20180921sample5,0.0,-10.842163115739822,117.20935403772746,74.99926909804344,-41.39886796474457,0.6799999999999862,54,119.7546836627381,-60.644603790342806,90.76,57.44680851063829,1.2911382984254314,13.24252461377245,S1layer4,True
20180919sample18,1.5614815056324005,-4.897434264421463,118.35707146426793,91.134924441576,-47.38221690058708,0.7600000000000107,28,165.74855620041495,-61.85518290251493,26.719999999999995,50.588235294117645,1.1021561700189204,11.779697459455667,S1layer4,True
20180919sample22,6.406188011169434,-10.146167129278183,124.98695368558373,83.28137919306755,-42.52547398209572,0.7599999999999829,39,172.37824284409487,-59.1672360509634,40.88,20.0,1.3275079179345504,14.860998104540391,S1layer4,True
20180605sample15,0.0,-17.843127250671387,127.20732321818483,78.41891795396805,-35.01986712217331,0.6800000000000139,34,183.26298368846375,-53.70990548878908,139.32000000000002,32.941176470588225,1.1294307404502109,9.811023028415969,S1layer4,True
20180919sample19,0.0,-8.718326687812805,118.00766627467516,80.68757504224777,-45.17612233757973,0.6800000000000139,61,178.4132542793772,-62.06527610719204,88.64,37.333333333333336,1.1990432998178535,10.22557556378648,S1layer4,True
20180921sample3,0.0,-13.197902590036392,134.09493732074387,77.43328809738159,-35.30459851026535,0.8400000000000074,22,229.13585066671166,-56.63435686975718,125.32000000000002,20.0,1.2575795505552483,22.709303903472236,S1layer4,True
20180921sample2,0.0,-6.786569952964783,124.56764986426009,79.96918633580208,-40.20213708281517,1.0000000000000009,26,190.83535882954803,-59.71577815562487,70.36,40.0,1.1897935597256462,19.39803181350984,S1layer4,True
20180605sample17,0.0,-18.5664314776659,109.73135106937937,64.01766650378704,-28.822531923651695,0.6400000000000017,76,245.24587220698595,-59.180040892958644,28.64,60.0,1.065798842082212,7.381770869600523,S1layer4,True
20180920sample10,0.0,-11.674433946609497,157.41898148148147,80.05119115114212,-45.201316475868225,0.6000000000000449,62,155.85329766385257,-54.30138146579266,493.04,20.0,1.2108388958176852,8.60793808476367,S1layer4,True
20180626sample17,2.8180889785289764,-8.48361849784851,116.74663475262975,67.26490333676338,-36.289431154727936,0.6400000000000017,44,223.87969182094648,-48.583869121968746,57.28,8.235294117647067,1.1004284247457723,14.315499630877481,S1layer4,True
20180919sample21,0.0,-10.886382311582565,109.58149779735675,84.08180996775627,-40.49379006028175,0.6799999999999862,52,234.61189349802828,-57.34200396388769,42.52,20.0,1.207553881957439,12.373692475230625,S1layer4,True
20180703sample14,0.0,-12.396939098834991,119.46215986394566,72.48535566031933,-42.57502406835556,0.5199999999999927,87,150.77310604850453,-58.15881007611752,11.319999999999997,67.94117647058823,1.4633997483697936,6.3960559493920295,S1layer4,True
20180627sample8,1.1745542287826538,-7.155291736125946,122.41239120476405,83.98956060409546,-46.222984790802,0.6400000000000017,46,172.37363543361423,-59.496630628407004,26.999999999999996,20.869565217391308,1.0814189928944822,9.941030601213154,S1layer4,True
20180703sample11,0.0,-9.849246591329575,116.2394210719979,74.75018873810768,-43.0312342941761,0.7199999999999984,45,233.22085035840678,-58.17968871146441,40.52,20.0,1.1067953170187932,14.12794832623975,S1layer4,True
20180627sample3,0.0,-10.084934532642365,105.51839464882953,85.08086577057838,-44.22866553068161,0.6400000000000017,66,279.7769055105746,-53.32796627283096,20.92000000000001,0.2409638554216731,1.0987265807319941,13.004543677591405,S1layer4,True
20180919sample7,0.0,-5.803912878036499,117.03860261227409,69.97318752110004,-48.55307191610336,0.9199999999999764,37,245.74421057743686,-68.62554414570332,79.75999999999999,21.75438596491228,1.1223099287048046,13.182918460754404,S1layer4,True
20180919sample15,1.838095486164093,-9.56493616104126,109.43561899851787,76.23003609478474,-45.58166489005089,0.6800000000000139,59,215.8454181440175,-59.456915670633315,154.36,12.72727272727274,1.3554876436314176,17.265796214380067,S1layer4,True
20180705sample6,3.6828145384788513,-8.447781205177307,121.23963679431506,81.29673823714256,-36.19074821472168,0.6799999999999862,40,285.08910345907015,-50.0686597943306,105.80000000000001,8.070175438596502,1.1719211353729984,16.652104104626783,S1layer4,True
20180921sample1,0.0,-10.740976780653,113.28402162631255,83.35791528224945,-41.54999926686287,0.7999999999999952,36,197.80274446184438,-55.142463645339014,37.84000000000001,25.53191489361703,1.2646341181373957,17.79236195834547,S1layer4,True
20180703sample7,0.0,-4.7012753784656525,138.26224991014735,70.25538384914398,-50.457220524549484,0.7599999999999829,35,183.77441963801783,-65.20596383810043,91.16000000000003,35.29411764705882,1.0498200573608674,11.272351919454572,S1layer4,True
20180605sample18,0.0,-16.77636243402958,123.1577008106116,67.42026843130589,-29.706010594964027,0.5999999999999894,48,153.9615294237931,-58.91911606192589,179.08000000000004,105.57377049180326,1.136192933047792,10.114137452759365,S1layer4,True
